,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DISTANCE,LABEL
196,2012,9,7,AA,IAH,DFW,TX,2000,224.0,1
197,2012,9,6,AA,IAH,DFW,TX,710,224.0,0
198,2012,9,7,AA,IAH,DFW,TX,710,224.0,0
199,2012,9,1,AA,IAH,DFW,TX,710,224.0,0
200,2012,9,2,AA,IAH,DFW,TX,710,224.0,0
201,2012,9,3,AA,IAH,DFW,TX,710,224.0,0
202,2012,9,4,AA,IAH,DFW,TX,710,224.0,1
203,2012,9,5,AA,IAH,DFW,TX,710,224.0,0
204,2012,9,6,AA,IAH,DFW,TX,710,224.0,0
205,2012,9,7,AA,IAH,DFW,TX,710,224.0,0
206,2012,9,1,AA,IAH,DFW,TX,710,224.0,0
207,2012,9,2,AA,IAH,DFW,TX,710,224.0,0
208,2012,9,3,AA,IAH,DFW,TX,710,224.0,0
209,2012,9,4,AA,IAH,DFW,TX,710,224.0,0
210,2012,9,5,AA,IAH,DFW,TX,710,224.0,0
211,2012,9,6,AA,IAH,DFW,TX,710,224.0,3
212,2012,9,7,AA,IAH,DFW,TX,710,224.0,0
213,2012,9,1,AA,IAH,DFW,TX,710,224.0,0
214,2012,9,2,AA,IAH,DFW,TX,710,224.0,0
215,2012,9,3,AA,IAH,DFW,TX,710,224.0,0
216,2012,9,4,AA,IAH,DFW,TX,710,224.0,0
217,2012,9,5,AA,IAH,DFW,TX,710,224.0,0
218,2012,9,6,AA,IAH,DFW,TX,710,224.0,0
219,2012,9,7,AA,IAH,DFW,TX,710,224.0,0
220,2012,9,1,AA,IAH,DFW,TX,710,224.0,0
221,2012,9,2,AA,IAH,DFW,TX,710,224.0,0
222,2012,9,3,AA,IAH,DFW,TX,710,224.0,0
223,2012,9,4,AA,IAH,DFW,TX,710,224.0,0
224,2012,9,5,AA,IAH,DFW,TX,710,224.0,0
225,2012,9,6,AA,IAH,DFW,TX,710,224.0,0
226,2012,9,7,AA,IAH,DFW,TX,710,224.0,0
227,2012,9,6,AA,IAH,MIA,FL,1000,964.0,0
228,2012,9,7,AA,IAH,MIA,FL,1000,964.0,0
229,2012,9,1,AA,IAH,MIA,FL,1000,964.0,0
230,2012,9,2,AA,IAH,MIA,FL,1000,964.0,0
231,2012,9,3,AA,IAH,MIA,FL,1000,964.0,0
232,2012,9,4,AA,IAH,MIA,FL,1000,964.0,0
233,2012,9,5,AA,IAH,MIA,FL,1000,964.0,0
234,2012,9,6,AA,IAH,MIA,FL,1000,964.0,1
235,2012,9,7,AA,IAH,MIA,FL,1000,964.0,3
236,2012,9,1,AA,IAH,MIA,FL,1000,964.0,0
237,2012,9,2,AA,IAH,MIA,FL,1000,964.0,0
238,2012,9,3,AA,IAH,MIA,FL,1000,964.0,0
239,2012,9,4,AA,IAH,MIA,FL,1000,964.0,0
240,2012,9,5,AA,IAH,MIA,FL,1000,964.0,0
241,2012,9,6,AA,IAH,MIA,FL,1000,964.0,0
242,2012,9,7,AA,IAH,MIA,FL,1000,964.0,0
243,2012,9,1,AA,IAH,MIA,FL,1000,964.0,0
244,2012,9,2,AA,IAH,MIA,FL,1000,964.0,1
245,2012,9,3,AA,IAH,MIA,FL,1000,964.0,0
246,2012,9,4,AA,IAH,MIA,FL,1000,964.0,1
247,2012,9,5,AA,IAH,MIA,FL,1000,964.0,0
248,2012,9,6,AA,IAH,MIA,FL,1000,964.0,1
249,2012,9,7,AA,IAH,MIA,FL,1000,964.0,0
250,2012,9,1,AA,IAH,MIA,FL,1000,964.0,0
251,2012,9,2,AA,IAH,MIA,FL,1000,964.0,0
252,2012,9,3,AA,IAH,MIA,FL,1000,964.0,0
253,2012,9,4,AA,IAH,MIA,FL,1000,964.0,0
254,2012,9,5,AA,IAH,MIA,FL,1000,964.0,1
255,2012,9,6,AA,IAH,MIA,FL,1000,964.0,0
256,2012,9,6,AA,IAH,DFW,TX,1105,224.0,0
257,2012,9,7,AA,IAH,DFW,TX,1105,224.0,0
258,2012,9,1,AA,IAH,DFW,TX,1105,224.0,0
259,2012,9,2,AA,IAH,DFW,TX,1105,224.0,0
260,2012,9,3,AA,IAH,DFW,TX,1105,224.0,0
261,2012,9,4,AA,IAH,DFW,TX,1105,224.0,1
262,2012,9,5,AA,IAH,DFW,TX,1105,224.0,0
263,2012,9,6,AA,IAH,DFW,TX,1105,224.0,0
264,2012,9,7,AA,IAH,DFW,TX,1105,224.0,0
265,2012,9,1,AA,IAH,DFW,TX,1105,224.0,0
266,2012,9,2,AA,IAH,DFW,TX,1105,224.0,0
267,2012,9,3,AA,IAH,DFW,TX,1105,224.0,1
268,2012,9,4,AA,IAH,DFW,TX,1105,224.0,0
269,2012,9,5,AA,IAH,DFW,TX,1105,224.0,0
270,2012,9,6,AA,IAH,DFW,TX,1105,224.0,1
271,2012,9,7,AA,IAH,DFW,TX,1105,224.0,0
272,2012,9,1,AA,IAH,DFW,TX,1105,224.0,0
273,2012,9,2,AA,IAH,DFW,TX,1105,224.0,0
274,2012,9,3,AA,IAH,DFW,TX,1105,224.0,1
275,2012,9,4,AA,IAH,DFW,TX,1105,224.0,0
276,2012,9,5,AA,IAH,DFW,TX,1105,224.0,0
277,2012,9,6,AA,IAH,DFW,TX,1105,224.0,0
278,2012,9,7,AA,IAH,DFW,TX,1105,224.0,0
279,2012,9,1,AA,IAH,DFW,TX,1105,224.0,0
280,2012,9,2,AA,IAH,DFW,TX,1105,224.0,1
281,2012,9,3,AA,IAH,DFW,TX,1105,224.0,0
282,2012,9,4,AA,IAH,DFW,TX,1105,224.0,0
283,2012,9,5,AA,IAH,DFW,TX,1105,224.0,0
284,2012,9,6,AA,IAH,DFW,TX,1105,224.0,0
285,2012,9,7,AA,IAH,DFW,TX,1105,224.0,0
286,2012,9,7,AS,IAH,SEA,WA,1730,1874.0,0
287,2012,9,1,AS,IAH,SEA,WA,1730,1874.0,0
288,2012,9,5,AS,IAH,SEA,WA,1730,1874.0,0
289,2012,9,2,AS,IAH,SEA,WA,1730,1874.0,1
290,2012,9,3,AS,IAH,SEA,WA,1730,1874.0,0
291,2012,9,4,AS,IAH,SEA,WA,1730,1874.0,0
292,2012,9,2,AS,IAH,SEA,WA,1730,1874.0,0
293,2012,9,3,AS,IAH,SEA,WA,1730,1874.0,0
294,2012,9,4,AS,IAH,SEA,WA,1730,1874.0,1
295,2012,9,7,AS,IAH,SEA,WA,1730,1874.0,1
296,2012,9,1,AS,IAH,SEA,WA,1730,1874.0,0
297,2012,9,6,AS,IAH,SEA,WA,1730,1874.0,0
298,2012,9,6,AS,IAH,SEA,WA,1730,1874.0,0
299,2012,9,7,AS,IAH,SEA,WA,1730,1874.0,1
300,2012,9,1,AS,IAH,SEA,WA,1730,1874.0,0
301,2012,9,3,AS,IAH,SEA,WA,1730,1874.0,0
302,2012,9,5,AS,IAH,SEA,WA,1730,1874.0,1
303,2012,9,6,AS,IAH,SEA,WA,1730,1874.0,0
304,2012,9,5,AS,IAH,SEA,WA,1730,1874.0,1
305,2012,9,6,AS,IAH,SEA,WA,1730,1874.0,0
306,2012,9,2,AS,IAH,SEA,WA,1730,1874.0,0
307,2012,9,1,AS,IAH,SEA,WA,1730,1874.0,0
308,2012,9,2,AS,IAH,SEA,WA,1730,1874.0,0
309,2012,9,3,AS,IAH,SEA,WA,1730,1874.0,1
310,2012,9,4,AS,IAH,SEA,WA,1730,1874.0,0
311,2012,9,5,AS,IAH,SEA,WA,1730,1874.0,0
312,2012,9,7,AS,IAH,SEA,WA,1730,1874.0,0
313,2012,9,6,AS,IAH,SEA,WA,1730,1874.0,0
314,2012,9,7,AS,IAH,SEA,WA,1730,1874.0,0
315,2012,9,6,AA,IAH,DFW,TX,835,224.0,0
316,2012,9,2,AA,IAH,DFW,TX,835,224.0,0
317,2012,9,3,AA,IAH,DFW,TX,835,224.0,0
318,2012,9,4,AA,IAH,DFW,TX,835,224.0,0
319,2012,9,5,AA,IAH,DFW,TX,835,224.0,0
320,2012,9,6,AA,IAH,DFW,TX,835,224.0,0
321,2012,9,7,AA,IAH,DFW,TX,835,224.0,0
322,2012,9,1,AA,IAH,DFW,TX,835,224.0,0
323,2012,9,2,AA,IAH,DFW,TX,835,224.0,0
324,2012,9,3,AA,IAH,DFW,TX,835,224.0,0
325,2012,9,4,AA,IAH,DFW,TX,835,224.0,1
326,2012,9,5,AA,IAH,DFW,TX,835,224.0,1
327,2012,9,6,AA,IAH,DFW,TX,835,224.0,1
328,2012,9,7,AA,IAH,DFW,TX,835,224.0,0
329,2012,9,1,AA,IAH,DFW,TX,835,224.0,0
330,2012,9,2,AA,IAH,DFW,TX,835,224.0,0
331,2012,9,3,AA,IAH,DFW,TX,835,224.0,0
332,2012,9,4,AA,IAH,DFW,TX,835,224.0,1
333,2012,9,5,AA,IAH,DFW,TX,835,224.0,0
334,2012,9,6,AA,IAH,DFW,TX,835,224.0,0
335,2012,9,7,AA,IAH,DFW,TX,835,224.0,0
336,2012,9,1,AA,IAH,DFW,TX,835,224.0,1
337,2012,9,2,AA,IAH,DFW,TX,835,224.0,0
338,2012,9,3,AA,IAH,DFW,TX,835,224.0,1
339,2012,9,4,AA,IAH,DFW,TX,835,224.0,1
340,2012,9,6,AA,IAH,DFW,TX,835,224.0,0
341,2012,9,6,DL,IAH,ATL,GA,555,689.0,0
342,2012,9,6,DL,IAH,ATL,GA,700,689.0,0
343,2012,9,6,DL,IAH,MSP,MN,1044,1034.0,0
344,2012,9,6,DL,IAH,ATL,GA,910,689.0,0
345,2012,9,7,DL,IAH,ATL,GA,1745,689.0,0
346,2012,9,1,DL,IAH,ATL,GA,910,689.0,0
347,2012,9,1,DL,IAH,ATL,GA,1330,689.0,1
348,2012,9,1,DL,IAH,ATL,GA,555,689.0,0
349,2012,9,1,DL,IAH,ATL,GA,1620,689.0,0
350,2012,9,6,DL,IAH,ATL,GA,1330,689.0,1
351,2012,9,1,DL,IAH,ATL,GA,1745,689.0,0
352,2012,9,1,DL,IAH,ATL,GA,700,689.0,0
353,2012,9,1,DL,IAH,ATL,GA,1105,689.0,0
354,2012,9,2,DL,IAH,MSP,MN,730,1034.0,0
355,2012,9,3,DL,IAH,ATL,GA,1745,689.0,0
356,2012,9,2,DL,IAH,ATL,GA,1745,689.0,0
357,2012,9,2,DL,IAH,ATL,GA,700,689.0,0
358,2012,9,3,DL,IAH,ATL,GA,1548,689.0,0
359,2012,9,3,DL,IAH,ATL,GA,920,689.0,0
360,2012,9,3,DL,IAH,ATL,GA,1245,689.0,0
361,2012,9,2,DL,IAH,ATL,GA,910,689.0,0
362,2012,9,2,DL,IAH,ATL,GA,1330,689.0,0
363,2012,9,2,DL,IAH,ATL,GA,555,689.0,0
364,2012,9,2,DL,IAH,ATL,GA,1620,689.0,0
365,2012,9,4,DL,IAH,ATL,GA,1745,689.0,1
366,2012,9,7,DL,IAH,ATL,GA,1330,689.0,0
367,2012,9,7,DL,IAH,ATL,GA,1105,689.0,0
368,2012,9,7,DL,IAH,ATL,GA,1620,689.0,0
369,2012,9,5,DL,IAH,ATL,GA,700,689.0,0
370,2012,9,3,DL,IAH,ATL,GA,700,689.0,0
371,2012,9,4,DL,IAH,ATL,GA,1548,689.0,0
372,2012,9,4,DL,IAH,ATL,GA,920,689.0,0
373,2012,9,4,DL,IAH,ATL,GA,1245,689.0,0
374,2012,9,5,DL,IAH,ATL,GA,1245,689.0,0
375,2012,9,5,DL,IAH,ATL,GA,1548,689.0,0
376,2012,9,5,DL,IAH,ATL,GA,920,689.0,0
377,2012,9,6,DL,IAH,ATL,GA,600,689.0,0
378,2012,9,7,DL,IAH,ATL,GA,1745,689.0,0
379,2012,9,7,DL,IAH,ATL,GA,700,689.0,0
380,2012,9,5,DL,IAH,ATL,GA,600,689.0,0
381,2012,9,6,DL,IAH,ATL,GA,1800,689.0,0
382,2012,9,7,DL,IAH,ATL,GA,1548,689.0,0
383,2012,9,7,DL,IAH,ATL,GA,920,689.0,1
384,2012,9,7,DL,IAH,ATL,GA,1245,689.0,0
385,2012,9,6,DL,IAH,ATL,GA,700,689.0,0
386,2012,9,6,DL,IAH,ATL,GA,920,689.0,0
387,2012,9,6,DL,IAH,ATL,GA,1245,689.0,0
388,2012,9,1,DL,IAH,ATL,GA,600,689.0,0
389,2012,9,2,DL,IAH,ATL,GA,1800,689.0,0
390,2012,9,2,DL,IAH,ATL,GA,1245,689.0,0
391,2012,9,2,DL,IAH,ATL,GA,600,689.0,0
392,2012,9,7,DL,IAH,ATL,GA,600,689.0,0
393,2012,9,1,DL,IAH,ATL,GA,1745,689.0,0
394,2012,9,1,DL,IAH,ATL,GA,700,689.0,0
395,2012,9,3,DL,IAH,ATL,GA,700,689.0,0
396,2012,9,1,DL,IAH,ATL,GA,1548,689.0,1
397,2012,9,1,DL,IAH,ATL,GA,920,689.0,0
398,2012,9,1,DL,IAH,ATL,GA,1245,689.0,0
399,2012,9,2,DL,IAH,ATL,GA,700,689.0,0
400,2012,9,2,DL,IAH,ATL,GA,1548,689.0,0
401,2012,9,2,DL,IAH,ATL,GA,920,689.0,0
402,2012,9,4,DL,IAH,ATL,GA,1745,689.0,1
403,2012,9,3,DL,IAH,ATL,GA,1745,689.0,0
404,2012,9,3,DL,IAH,ATL,GA,920,689.0,0
405,2012,9,3,DL,IAH,ATL,GA,1245,689.0,0
406,2012,9,3,DL,IAH,ATL,GA,600,689.0,0
407,2012,9,4,DL,IAH,ATL,GA,700,689.0,0
408,2012,9,5,DL,IAH,ATL,GA,1548,689.0,1
409,2012,9,5,DL,IAH,ATL,GA,920,689.0,0
410,2012,9,5,DL,IAH,ATL,GA,1245,689.0,0
411,2012,9,5,DL,IAH,ATL,GA,600,689.0,0
412,2012,9,3,DL,IAH,ATL,GA,600,689.0,0
413,2012,9,4,DL,IAH,ATL,GA,600,689.0,0
414,2012,9,5,DL,IAH,ATL,GA,1745,689.0,0
415,2012,9,6,DL,IAH,ATL,GA,920,689.0,0
416,2012,9,6,DL,IAH,ATL,GA,1245,689.0,0
417,2012,9,6,DL,IAH,ATL,GA,600,689.0,0
418,2012,9,7,DL,IAH,ATL,GA,1548,689.0,0
419,2012,9,7,DL,IAH,ATL,GA,920,689.0,0
420,2012,9,7,DL,IAH,ATL,GA,1245,689.0,0
421,2012,9,7,DL,IAH,ATL,GA,600,689.0,0
422,2012,9,1,DL,IAH,ATL,GA,1548,689.0,0
423,2012,9,6,DL,IAH,ATL,GA,1800,689.0,0
424,2012,9,6,DL,IAH,ATL,GA,700,689.0,0
425,2012,9,1,DL,IAH,ATL,GA,1745,689.0,0
426,2012,9,1,DL,IAH,ATL,GA,700,689.0,0
427,2012,9,7,DL,IAH,ATL,GA,1745,689.0,0
428,2012,9,7,DL,IAH,ATL,GA,700,689.0,0
429,2012,9,2,DL,IAH,ATL,GA,1800,689.0,0
430,2012,9,1,DL,IAH,ATL,GA,920,689.0,0
431,2012,9,1,DL,IAH,ATL,GA,1245,689.0,0
432,2012,9,1,DL,IAH,ATL,GA,600,689.0,0
433,2012,9,2,DL,IAH,ATL,GA,1548,689.0,0
434,2012,9,2,DL,IAH,ATL,GA,920,689.0,0
